Año,Mes,CCAA,Producto,CONSUMO X CAPITA,GASTO X CAPITA,PENETRACION (%),PRECIO MEDIO kg ó litros,VALOR (Miles Euros),VOLUMEN (Miles kg ó litros)
2020,Marzo,Valencia,NARANJAS,1.75,1.57,52.84,0.89,7717.44,8630.44
2020,Marzo,Valencia,MANDARINAS,0.41,0.75,38.38,1.83,3673.22,2010.82
2020,Marzo,Valencia,LIMONES,0.17,0.27,29.98,1.59,1342.99,843.03
2020,Marzo,Valencia,PLATANOS,1.35,2.08,84.07,1.53,10207.96,6656.87
2020,Marzo,Valencia,MANZANAS,1.05,1.62,73.80,1.54,7967.82,5165.83
2020,Marzo,Valencia,PERAS,0.51,0.88,52.14,1.71,4305.05,2511.17
2020,Marzo,Valencia,MELOCOTONES,0.01,0.02,1.89,2.26,107.98,47.86
2020,Marzo,Valencia,NECTARINAS,0.00,0.01,0.69,1.18,27.12,22.97
2020,Marzo,Valencia,ALBARICOQUES,0.00,0.00,0.30,1.25,7.27,5.81
2020,Marzo,Valencia,FRESAS/FRESON,0.62,1.75,65.83,2.81,8611.13,3062.51
2020,Marzo,Valencia,MELON,0.16,0.28,9.34,1.78,1390.43,781.85
2020,Marzo,Valencia,SANDIA,0.10,0.17,5.99,1.63,813.86,499.66
2020,Marzo,Valencia,CIRUELAS,0.03,0.07,7.08,2.78,353.38,127.17
2020,Marzo,Valencia,CEREZAS,0.00,0.00,0.66,1.56,19.66,12.60
2020,Marzo,Valencia,UVAS,0.06,0.26,14.10,4.51,1277.49,283.08
2020,Marzo,Valencia,KIWI,0.25,0.69,40.32,2.72,3403.66,1249.48
2020,Marzo,Valencia,AGUACATE,0.12,0.49,27.68,4.03,2430.58,603.10
2020,Marzo,Valencia,PIÑA,0.20,0.29,22.80,1.48,1433.35,966.07
2020,Marzo,Valencia,OTRAS FRUTAS FRESCAS,0.18,0.54,27.29,2.97,2648.81,891.95
2020,Marzo,Valencia,POMELO,0.01,0.02,0.98,1.93,99.97,51.87
2020,Marzo,Valencia,CHIRIMOYA,0.00,0.00,0.00,,0.00,0.00
2020,Marzo,Valencia,MANGO,0.06,0.15,10.89,2.65,760.70,287.13
2020,Marzo,Valencia,FRUTAS IV GAMA,0.28,0.54,24.34,1.95,2661.70,1364.39
2020,Marzo,Murcia,TOTAL PATATAS,2.95,3.03,85.08,1.02,4252.91,4153.60
2020,Marzo,Murcia,PATATAS FRESCAS,2.00,1.84,74.16,0.92,2592.82,2805.69
2020,Marzo,Murcia,PATATAS CONGELADAS,0.13,0.19,16.18,1.51,266.30,176.11
2020,Marzo,Murcia,PATATAS PROCESADAS,0.17,0.99,56.50,5.95,1393.78,234.36
2020,Marzo,Murcia,PATATAS FRITAS,0.14,0.95,54.62,6.62,1339.45,202.31
2020,Marzo,Murcia,T.HORTALIZAS FRESCAS,6.30,11.96,97.49,1.90,16817.84,8861.22
2020,Marzo,Murcia,TOMATES,1.45,2.74,85.84,1.89,3848.81,2031.89
2020,Marzo,Murcia,CEBOLLAS,0.71,0.93,82.46,1.31,1302.40,994.70
2020,Marzo,Murcia,AJOS,0.09,0.36,38.35,3.93,499.66,126.98
2020,Marzo,Murcia,COLES,0.12,0.13,15.08,1.07,177.75,165.85
2020,Marzo,Murcia,PEPINOS,0.26,0.44,44.22,1.67,620.90,372.22
2020,Marzo,Murcia,JUDIAS VERDES,0.17,0.50,37.77,2.96,709.75,239.90
2020,Marzo,Murcia,PIMIENTOS,0.42,0.79,66.92,1.90,1114.29,585.62
2020,Marzo,Murcia,CHAMPIÑONES+O.SETAS,0.13,0.55,41.11,4.35,773.01,177.76
2020,Marzo,Murcia,LECHUGA/ESC./ENDIVIA,0.49,1.10,72.09,2.23,1541.79,691.47
2020,Marzo,Murcia,ESPARRAGOS,0.07,0.16,19.90,2.35,224.95,95.63
2020,Marzo,Murcia,VERDURAS DE HOJA,0.10,0.25,29.44,2.43,348.72,143.69
2020,Marzo,Murcia,BERENJENAS,0.18,0.29,47.31,1.65,411.54,248.72
2020,Marzo,Murcia,ZANAHORIAS,0.32,0.31,59.87,0.98,441.46,450.60
2020,Marzo,Murcia,CALABACINES,0.47,0.71,63.11,1.53,1000.78,654.39
2020,Marzo,Murcia,OTR.HORTALIZAS/VERD.,1.34,2.70,85.48,2.02,3802.04,1881.79
2020,Marzo,Murcia,BROCOLI,0.12,0.26,28.17,2.17,371.45,171.29
2020,Marzo,Murcia,ALCACHOFAS,0.31,0.46,48.14,1.48,648.98,437.06
2020,Marzo,Murcia,APIO,0.06,0.10,23.03,1.56,136.55,87.62
2020,Marzo,Murcia,COLIFLOR,0.12,0.19,22.44,1.58,268.67,170.18
2020,Marzo,Murcia,VERD./HORT. IV GAMA,0.64,1.57,70.76,2.44,2212.76,905.60
2020,Marzo,Murcia,PUERRO,0.10,0.25,35.38,2.46,350.56,142.75
2020,Marzo,Murcia,T.FRUTAS FRESCAS,6.90,11.31,97.73,1.64,15905.34,9698.09
2020,Marzo,Murcia,NARANJAS,1.74,1.76,52.59,1.02,2478.61,2440.52
2020,Marzo,Murcia,MANDARINAS,0.46,0.81,40.45,1.76,1138.51,647.70
2020,Marzo,Murcia,LIMONES,0.26,0.38,32.29,1.43,528.63,368.47
2020,Marzo,Murcia,PLATANOS,1.46,2.07,83.84,1.42,2910.03,2051.73
2020,Marzo,Murcia,MANZANAS,1.07,1.69,77.96,1.58,2370.21,1503.32
2020,Marzo,Murcia,PERAS,0.52,0.82,49.64,1.58,1154.90,732.58
2020,Marzo,Murcia,MELOCOTONES,0.00,0.00,0.00,,0.00,0.00
2020,Marzo,Murcia,NECTARINAS,0.01,0.01,0.83,1.00,8.41,8.41
2020,Marzo,Murcia,ALBARICOQUES,0.00,0.00,0.00,,0.00,0.00
2020,Marzo,Murcia,FRESAS/FRESON,0.60,1.60,70.98,2.64,2244.18,850.15
2020,Marzo,Murcia,MELON,0.03,0.07,4.07,2.20,100.74,45.88
2020,Marzo,Murcia,SANDIA,0.03,0.05,3.03,1.69,67.63,40.02
2020,Marzo,Murcia,CIRUELAS,0.02,0.05,3.79,2.81,68.16,24.25
2020,Marzo,Murcia,CEREZAS,0.00,0.00,0.00,,0.00,0.00
2020,Marzo,Murcia,UVAS,0.05,0.22,12.09,4.56,304.92,66.83
2020,Marzo,Murcia,KIWI,0.21,0.63,36.87,2.98,888.43,298.23
2020,Marzo,Murcia,AGUACATE,0.12,0.46,32.77,3.96,641.03,161.84
2020,Marzo,Murcia,PIÑA,0.17,0.28,14.59,1.60,393.50,245.57
2020,Marzo,Murcia,OTRAS FRUTAS FRESCAS,0.15,0.43,24.94,2.86,607.44,212.56
2020,Marzo,Murcia,POMELO,0.01,0.02,2.28,1.70,33.71,19.78
2020,Marzo,Murcia,CHIRIMOYA,0.00,0.00,0.00,,0.00,0.00
2020,Marzo,Murcia,MANGO,0.07,0.19,15.58,2.64,269.34,101.90
2020,Marzo,Murcia,FRUTAS IV GAMA,0.38,0.72,32.40,1.89,1010.76,534.11
2020,Marzo,Andalucia,TOTAL PATATAS,3.07,2.89,86.82,0.94,25208.52,26781.88
2020,Marzo,Andalucia,PATATAS FRESCAS,2.10,1.85,78.36,0.88,16129.40,18296.89
2020,Marzo,Andalucia,PATATAS CONGELADAS,0.12,0.15,14.77,1.21,1300.85,1071.86
2020,Marzo,Andalucia,PATATAS PROCESADAS,0.17,0.89,58.35,5.25,7778.27,1482.63
2020,Marzo,Andalucia,PATATAS FRITAS,0.14,0.84,55.63,6.19,7334.33,1184.10
2020,Marzo,Andalucia,T.HORTALIZAS FRESCAS,5.12,9.33,98.22,1.82,81332.54,44651.30
2020,Marzo,Andalucia,TOMATES,1.12,1.76,85.42,1.57,15384.74,9777.53
2020,Marzo,Andalucia,CEBOLLAS,0.71,0.86,74.10,1.20,7475.63,6221.43
2020,Marzo,Andalucia,AJOS,0.08,0.33,47.50,4.15,2886.63,694.76
2020,Marzo,Andalucia,COLES,0.11,0.13,19.26,1.14,1093.40,962.14
2020,Marzo,Andalucia,PEPINOS,0.12,0.19,32.49,1.59,1672.20,1054.10
2020,Marzo,Andalucia,JUDIAS VERDES,0.11,0.36,27.71,3.33,3182.01,956.08
2020,Marzo,Andalucia,PIMIENTOS,0.41,0.83,71.53,2.05,7243.99,3539.51
2020,Marzo,Andalucia,CHAMPIÑONES+O.SETAS,0.11,0.43,37.81,3.98,3721.90,934.74
2020,Marzo,Andalucia,LECHUGA/ESC./ENDIVIA,0.36,0.93,72.56,2.58,8146.90,3157.07
2020,Marzo,Andalucia,ESPARRAGOS,0.07,0.16,12.56,2.26,1422.96,629.33
2020,Marzo,Andalucia,VERDURAS DE HOJA,0.11,0.24,24.38,2.19,2114.36,967.32
2020,Marzo,Andalucia,BERENJENAS,0.14,0.22,39.11,1.55,1895.80,1220.44
2020,Marzo,Andalucia,ZANAHORIAS,0.32,0.31,61.07,0.97,2707.95,2783.99
2020,Marzo,Andalucia,CALABACINES,0.36,0.56,59.15,1.53,4861.71,3181.39
2020,Marzo,Andalucia,OTR.HORTALIZAS/VERD.,0.98,2.01,80.84,2.04,17522.37,8571.48
2020,Marzo,Andalucia,BROCOLI,0.11,0.20,24.43,1.80,1783.23,988.87
2020,Marzo,Andalucia,ALCACHOFAS,0.21,0.32,32.33,1.54,2806.14,1820.14
2020,Marzo,Andalucia,APIO,0.04,0.06,14.88,1.50,559.15,372.36
2020,Marzo,Andalucia,COLIFLOR,0.07,0.10,12.02,1.51,862.64,572.62
2020,Marzo,Andalucia,VERD./HORT. IV GAMA,0.64,1.49,68.99,2.32,12986.69,5586.03
2020,Marzo,Andalucia,PUERRO,0.09,0.22,32.51,2.39,1943.01,813.67
2020,Marzo,Andalucia,T.FRUTAS FRESCAS,6.78,10.88,96.80,1.60,94907.44,59138.85
2020,Marzo,Andalucia,NARANJAS,1.97,1.85,63.60,0.94,16174.70,17189.34
2020,Marzo,Andalucia,MANDARINAS,0.60,1.03,53.74,1.71,8942.62,5226.14
2020,Marzo,Andalucia,LIMONES,0.19,0.29,32.17,1.51,2499.41,1658.72
2020,Marzo,Andalucia,PLATANOS,1.19,1.76,82.70,1.48,15319.92,10385.88
2020,Marzo,Andalucia,MANZANAS,0.92,1.39,77.31,1.52,12117.48,7988.58
2020,Marzo,Andalucia,PERAS,0.44,0.71,52.88,1.62,6223.04,3834.11
2020,Marzo,Andalucia,MELOCOTONES,0.00,0.00,0.00,,0.00,0.00
2020,Marzo,Andalucia,NECTARINAS,0.02,0.04,2.12,1.73,313.22,180.95
2020,Marzo,Andalucia,ALBARICOQUES,0.00,0.00,0.76,1.66,31.17,18.82
2020,Marzo,Andalucia,FRESAS/FRESON,0.59,1.54,65.09,2.59,13401.00,5166.92
2020,Marzo,Andalucia,MELON,0.12,0.19,7.74,1.60,1615.92,1010.81
2020,Marzo,Andalucia,SANDIA,0.04,0.06,4.08,1.63,559.13,342.36
2020,Marzo,Andalucia,CIRUELAS,0.03,0.07,9.28,2.65,648.01,244.67
2020,Marzo,Andalucia,CEREZAS,0.00,0.01,0.83,1.96,44.35,22.65
2020,Marzo,Andalucia,UVAS,0.07,0.27,15.85,4.07,2351.26,578.11
2020,Marzo,Andalucia,KIWI,0.21,0.61,38.17,2.86,5319.37,1859.40
2020,Marzo,Andalucia,AGUACATE,0.09,0.37,31.11,3.93,3230.99,821.65
2020,Marzo,Andalucia,PIÑA,0.14,0.22,18.79,1.61,1905.30,1185.68
2020,Marzo,Andalucia,OTRAS FRUTAS FRESCAS,0.16,0.48,30.29,2.96,4210.53,1424.06
2020,Marzo,Andalucia,POMELO,0.02,0.04,4.46,1.97,339.94,172.57
2020,Marzo,Andalucia,CHIRIMOYA,0.00,0.00,0.00,,0.00,0.00
2020,Marzo,Andalucia,MANGO,0.06,0.16,13.78,2.61,1422.01,545.71
2020,Marzo,Andalucia,FRUTAS IV GAMA,0.34,0.62,32.27,1.81,5409.79,2996.99
2020,Marzo,Madrid,TOTAL PATATAS,2.89,2.81,85.70,0.97,17989.75,18475.87
2020,Marzo,Madrid,PATATAS FRESCAS,2.00,1.81,76.92,0.91,11606.65,12823.77
2020,Marzo,Madrid,PATATAS CONGELADAS,0.10,0.16,12.30,1.55,1025.20,661.03
2020,Marzo,Madrid,PATATAS PROCESADAS,0.16,0.84,51.86,5.37,5357.90,998.21
2020,Marzo,Madrid,PATATAS FRITAS,0.12,0.79,49.59,6.36,5033.79,792.07
2020,Marzo,Madrid,T.HORTALIZAS FRESCAS,5.32,10.48,97.88,1.97,67030.88,34050.87
2020,Marzo,Madrid,TOMATES,1.09,2.00,84.86,1.83,12806.51,6995.00
2020,Marzo,Madrid,CEBOLLAS,0.63,0.81,76.39,1.28,5163.53,4031.27
2020,Marzo,Madrid,AJOS,0.06,0.31,44.26,4.79,1986.52,414.68
2020,Marzo,Madrid,COLES,0.18,0.20,25.36,1.11,1253.09,1126.98
2020,Marzo,Madrid,PEPINOS,0.12,0.19,29.90,1.63,1240.60,763.05
2020,Marzo,Madrid,JUDIAS VERDES,0.18,0.51,39.26,2.86,3259.51,1139.16
2020,Marzo,Madrid,PIMIENTOS,0.45,1.00,74.54,2.22,6410.80,2882.01
2020,Marzo,Madrid,CHAMPIÑONES+O.SETAS,0.12,0.46,41.52,3.91,2962.53,758.16
2020,Marzo,Madrid,LECHUGA/ESC./ENDIVIA,0.31,0.89,67.19,2.83,5685.17,2007.05
2020,Marzo,Madrid,ESPARRAGOS,0.10,0.27,18.60,2.74,1709.52,624.47
2020,Marzo,Madrid,VERDURAS DE HOJA,0.12,0.33,31.35,2.61,2088.72,799.17
2020,Marzo,Madrid,BERENJENAS,0.12,0.21,30.52,1.71,1361.87,797.98
2020,Marzo,Madrid,ZANAHORIAS,0.37,0.34,64.18,0.91,2150.64,2369.01
2020,Marzo,Madrid,CALABACINES,0.50,0.77,67.24,1.54,4914.84,3183.65
2020,Marzo,Madrid,OTR.HORTALIZAS/VERD.,0.96,2.19,80.35,2.28,14037.03,6159.23
2020,Marzo,Madrid,BROCOLI,0.11,0.23,23.21,2.13,1450.30,679.99
2020,Marzo,Madrid,ALCACHOFAS,0.13,0.23,23.41,1.76,1481.60,843.45
2020,Marzo,Madrid,APIO,0.03,0.05,11.72,1.44,312.80,216.58
2020,Marzo,Madrid,COLIFLOR,0.06,0.09,11.98,1.52,604.60,396.82
2020,Marzo,Madrid,VERD./HORT. IV GAMA,0.58,1.71,74.53,2.97,10951.93,3686.71
2020,Marzo,Madrid,PUERRO,0.14,0.35,41.90,2.47,2219.69,898.53
2020,Marzo,Madrid,T.FRUTAS FRESCAS,8.16,14.30,97.21,1.75,91512.44,52243.97
2020,Marzo,Madrid,NARANJAS,2.33,2.42,69.61,1.04,15466.31,14898.62
2020,Marzo,Madrid,MANDARINAS,0.90,1.79,63.27,1.98,11444.71,5771.45
2020,Marzo,Madrid,LIMONES,0.25,0.41,43.33,1.67,2622.85,1569.85
2020,Marzo,Madrid,PLATANOS,1.22,1.96,85.67,1.61,12547.67,7801.22
2020,Marzo,Madrid,MANZANAS,1.05,1.69,77.35,1.61,10812.98,6698.27
2020,Marzo,Madrid,PERAS,0.57,1.00,57.41,1.75,6405.44,3650.72
2020,Marzo,Madrid,MELOCOTONES,0.00,0.03,0.48,5.70,166.92,29.27
2020,Marzo,Madrid,NECTARINAS,0.01,0.01,1.93,1.51,94.25,62.59
2020,Marzo,Madrid,ALBARICOQUES,0.00,0.00,0.26,1.12,7.71,6.87
2020,Marzo,Madrid,FRESAS/FRESON,0.66,1.76,66.53,2.65,11257.98,4243.04
2020,Marzo,Madrid,MELON,0.15,0.24,11.87,1.63,1521.28,934.14
2020,Marzo,Madrid,SANDIA,0.05,0.06,4.78,1.20,354.32,295.00
2020,Marzo,Madrid,CIRUELAS,0.04,0.13,10.95,3.07,831.31,270.88
2020,Marzo,Madrid,CEREZAS,0.00,0.01,0.87,1.64,36.92,22.53
2020,Marzo,Madrid,UVAS,0.07,0.32,15.84,4.53,2016.87,444.76
2020,Marzo,Madrid,KIWI,0.33,0.93,41.91,2.81,5931.69,2113.34
2020,Marzo,Madrid,AGUACATE,0.13,0.48,33.03,3.83,3100.19,809.96
2020,Marzo,Madrid,PIÑA,0.21,0.38,21.73,1.84,2445.34,1327.04
2020,Marzo,Madrid,OTRAS FRUTAS FRESCAS,0.20,0.70,29.76,3.44,4447.69,1294.42
2020,Marzo,Madrid,POMELO,0.02,0.04,2.92,2.25,267.37,118.88
2020,Marzo,Madrid,CHIRIMOYA,0.00,0.00,0.00,,0.00,0.00
2020,Marzo,Madrid,MANGO,0.09,0.25,14.63,2.88,1577.92,547.48
2020,Marzo,Madrid,FRUTAS IV GAMA,0.40,0.74,35.97,1.85,4744.97,2560.71
2020,Marzo,Castilla La Mancha,TOTAL PATATAS,2.98,2.68,87.83,0.90,5667.01,6316.78
2020,Marzo,Castilla La Mancha,PATATAS FRESCAS,2.17,1.82,76.84,0.84,3849.16,4596.80
2020,Marzo,Castilla La Mancha,PATATAS CONGELADAS,0.13,0.16,18.28,1.23,330.45,269.18
2020,Marzo,Castilla La Mancha,PATATAS PROCESADAS,0.14,0.70,58.12,5.13,1487.40,290.16
2020,Marzo,Castilla La Mancha,PATATAS FRITAS,0.11,0.66,55.97,6.09,1406.28,230.87
2020,Marzo,Castilla La Mancha,T.HORTALIZAS FRESCAS,4.30,7.97,96.33,1.86,16879.75,9099.42
2020,Marzo,Castilla La Mancha,TOMATES,1.02,1.71,81.78,1.68,3625.25,2154.64
2020,Marzo,Castilla La Mancha,CEBOLLAS,0.49,0.59,65.29,1.21,1249.72,1031.69
2020,Marzo,Castilla La Mancha,AJOS,0.06,0.22,39.27,3.82,474.50,124.36
2020,Marzo,Castilla La Mancha,COLES,0.10,0.11,17.95,1.12,229.71,205.14
2020,Marzo,Castilla La Mancha,PEPINOS,0.16,0.24,29.96,1.54,505.76,328.14
2020,Marzo,Castilla La Mancha,JUDIAS VERDES,0.13,0.38,38.91,3.00,814.38,271.63
2020,Marzo,Castilla La Mancha,PIMIENTOS,0.41,0.84,65.79,2.04,1782.34,871.80
2020,Marzo,Castilla La Mancha,CHAMPIÑONES+O.SETAS,0.11,0.43,41.88,3.83,907.47,236.84
2020,Marzo,Castilla La Mancha,LECHUGA/ESC./ENDIVIA,0.23,0.63,66.45,2.74,1342.12,490.44
2020,Marzo,Castilla La Mancha,ESPARRAGOS,0.10,0.19,19.55,1.90,408.89,214.98
2020,Marzo,Castilla La Mancha,VERDURAS DE HOJA,0.13,0.30,24.78,2.34,627.49,268.40
2020,Marzo,Castilla La Mancha,BERENJENAS,0.10,0.15,32.85,1.51,324.65,214.56
2020,Marzo,Castilla La Mancha,ZANAHORIAS,0.26,0.23,56.39,0.92,495.05,540.42
2020,Marzo,Castilla La Mancha,CALABACINES,0.31,0.49,59.85,1.56,1032.19,661.08
2020,Marzo,Castilla La Mancha,OTR.HORTALIZAS/VERD.,0.70,1.45,76.30,2.06,3060.24,1485.28
2020,Marzo,Castilla La Mancha,BROCOLI,0.08,0.16,20.42,1.94,336.68,173.49
2020,Marzo,Castilla La Mancha,ALCACHOFAS,0.16,0.27,34.10,1.66,566.33,341.00
2020,Marzo,Castilla La Mancha,APIO,0.01,0.02,6.86,2.11,48.16,22.86
2020,Marzo,Castilla La Mancha,COLIFLOR,0.04,0.06,7.89,1.60,123.19,76.92
2020,Marzo,Castilla La Mancha,VERD./HORT. IV GAMA,0.49,1.19,60.37,2.44,2527.96,1037.60
2020,Marzo,Castilla La Mancha,PUERRO,0.09,0.22,31.35,2.42,457.20,188.91
2020,Marzo,Castilla La Mancha,T.FRUTAS FRESCAS,7.19,11.37,94.48,1.58,24066.17,15218.73
2020,Marzo,Castilla La Mancha,NARANJAS,2.46,2.37,74.85,0.96,5010.87,5209.16
2020,Marzo,Castilla La Mancha,MANDARINAS,0.71,1.32,58.78,1.86,2792.61,1501.40
2020,Marzo,Castilla La Mancha,LIMONES,0.19,0.31,41.01,1.62,651.84,403.43
2020,Marzo,Castilla La Mancha,PLATANOS,1.17,1.82,80.97,1.55,3848.68,2479.66
2020,Marzo,Castilla La Mancha,MANZANAS,0.88,1.30,72.00,1.48,2753.14,1860.65
2020,Marzo,Castilla La Mancha,PERAS,0.43,0.71,52.95,1.66,1511.03,911.40
2020,Marzo,Castilla La Mancha,MELOCOTONES,0.00,0.00,0.00,,0.00,0.00
2020,Marzo,Castilla La Mancha,NECTARINAS,0.02,0.02,2.96,1.39,45.94,32.94
2020,Marzo,Castilla La Mancha,ALBARICOQUES,0.00,0.00,0.00,,0.00,0.00
2020,Marzo,Castilla La Mancha,FRESAS/FRESON,0.59,1.49,63.79,2.53,3152.09,1244.74
2020,Marzo,Castilla La Mancha,MELON,0.12,0.24,9.18,1.98,498.78,251.40
2020,Marzo,Castilla La Mancha,SANDIA,0.02,0.03,2.41,1.73,65.89,38.14
2020,Marzo,Castilla La Mancha,CIRUELAS,0.01,0.06,4.43,4.49,125.66,27.96
2020,Marzo,Castilla La Mancha,CEREZAS,0.00,0.00,0.00,,0.00,0.00
2020,Marzo,Castilla La Mancha,UVAS,0.04,0.17,8.54,4.36,362.40,83.09
2020,Marzo,Castilla La Mancha,KIWI,0.24,0.62,37.07,2.64,1322.00,500.04
2020,Marzo,Castilla La Mancha,AGUACATE,0.10,0.40,28.73,3.83,838.17,218.93
2020,Marzo,Castilla La Mancha,PIÑA,0.10,0.18,17.53,1.78,375.91,211.58
2020,Marzo,Castilla La Mancha,OTRAS FRUTAS FRESCAS,0.12,0.34,23.78,2.91,711.17,244.21
2020,Marzo,Castilla La Mancha,POMELO,0.01,0.01,2.46,1.57,23.64,15.09
2020,Marzo,Castilla La Mancha,CHIRIMOYA,0.00,0.00,0.00,,0.00,0.00
2020,Marzo,Castilla La Mancha,MANGO,0.07,0.18,13.90,2.64,378.20,143.05
2020,Marzo,Castilla La Mancha,FRUTAS IV GAMA,0.29,0.58,22.83,2.03,1230.72,606.41
2020,Marzo,Extremadura,TOTAL PATATAS,2.32,2.13,83.57,0.92,2465.49,2686.11
2020,Marzo,Extremadura,PATATAS FRESCAS,1.59,1.34,75.04,0.84,1555.28,1843.49
2020,Marzo,Extremadura,PATATAS CONGELADAS,0.11,0.12,14.05,1.03,133.66,129.60
2020,Marzo,Extremadura,PATATAS PROCESADAS,0.12,0.67,58.28,5.45,776.55,142.60
2020,Marzo,Extremadura,PATATAS FRITAS,0.11,0.65,58.56,5.90,748.13,126.82
2020,Marzo,Extremadura,T.HORTALIZAS FRESCAS,4.63,8.68,96.29,1.88,10063.17,5363.75
2020,Marzo,Extremadura,TOMATES,1.00,1.56,82.20,1.56,1804.13,1156.19
2020,Marzo,Extremadura,CEBOLLAS,0.59,0.69,77.17,1.17,802.73,683.28
2020,Marzo,Extremadura,AJOS,0.09,0.34,46.35,3.84,396.00,103.04
2020,Marzo,Extremadura,COLES,0.08,0.10,19.68,1.20,115.38,95.87
2020,Marzo,Extremadura,PEPINOS,0.15,0.23,31.64,1.51,264.93,175.21
2020,Marzo,Extremadura,JUDIAS VERDES,0.08,0.26,28.62,3.12,296.63,95.18
2020,Marzo,Extremadura,PIMIENTOS,0.41,0.88,76.18,2.14,1015.42,474.06
2020,Marzo,Extremadura,CHAMPIÑONES+O.SETAS,0.10,0.41,42.48,3.97,480.00,120.98
2020,Marzo,Extremadura,LECHUGA/ESC./ENDIVIA,0.35,0.99,71.00,2.85,1148.70,403.72
2020,Marzo,Extremadura,ESPARRAGOS,0.10,0.20,15.17,1.99,227.22,114.22
2020,Marzo,Extremadura,VERDURAS DE HOJA,0.10,0.22,27.19,2.21,254.75,115.37
2020,Marzo,Extremadura,BERENJENAS,0.11,0.19,28.99,1.75,214.69,122.55
2020,Marzo,Extremadura,ZANAHORIAS,0.31,0.28,58.83,0.88,320.14,363.20
2020,Marzo,Extremadura,CALABACINES,0.42,0.61,64.40,1.45,710.23,488.53
2020,Marzo,Extremadura,OTR.HORTALIZAS/VERD.,0.74,1.74,67.59,2.36,2012.22,852.35
2020,Marzo,Extremadura,BROCOLI,0.06,0.13,13.16,2.03,150.00,73.76
2020,Marzo,Extremadura,ALCACHOFAS,0.15,0.22,24.38,1.50,260.24,173.04
2020,Marzo,Extremadura,APIO,0.02,0.03,6.04,1.73,32.22,18.66
2020,Marzo,Extremadura,COLIFLOR,0.06,0.10,14.56,1.68,121.11,72.04
2020,Marzo,Extremadura,VERD./HORT. IV GAMA,0.57,1.43,66.22,2.49,1657.17,664.73
2020,Marzo,Extremadura,PUERRO,0.10,0.22,30.58,2.19,255.17,116.36
2020,Marzo,Extremadura,T.FRUTAS FRESCAS,7.08,10.94,96.40,1.55,12676.36,8204.31
2020,Marzo,Extremadura,NARANJAS,2.20,2.13,62.52,0.97,2473.34,2544.49
2020,Marzo,Extremadura,MANDARINAS,0.56,0.96,62.32,1.72,1111.39,647.04
2020,Marzo,Extremadura,LIMONES,0.12,0.20,22.95,1.67,227.06,135.77
2020,Marzo,Extremadura,PLATANOS,1.43,2.07,89.50,1.45,2404.22,1655.69
2020,Marzo,Extremadura,MANZANAS,0.87,1.27,73.00,1.46,1477.03,1009.79
2020,Marzo,Extremadura,PERAS,0.55,0.85,63.96,1.55,989.10,636.64
2020,Marzo,Extremadura,MELOCOTONES,0.01,0.01,1.86,1.75,12.06,6.89
2020,Marzo,Extremadura,NECTARINAS,0.09,0.10,1.66,1.11,115.26,104.11
2020,Marzo,Extremadura,ALBARICOQUES,0.00,0.00,0.53,1.29,2.94,2.28
2020,Marzo,Extremadura,FRESAS/FRESON,0.51,1.37,59.87,2.69,1582.73,588.62
2020,Marzo,Extremadura,MELON,0.06,0.12,6.00,2.03,143.18,70.38
2020,Marzo,Extremadura,SANDIA,0.05,0.08,4.84,1.50,90.35,60.30
2020,Marzo,Extremadura,CIRUELAS,0.02,0.06,7.55,2.91,73.61,25.30
2020,Marzo,Extremadura,CEREZAS,0.00,0.00,0.00,,0.00,0.00
2020,Marzo,Extremadura,UVAS,0.05,0.20,13.43,3.58,227.73,63.69
2020,Marzo,Extremadura,KIWI,0.26,0.64,42.29,2.47,741.58,300.36
2020,Marzo,Extremadura,AGUACATE,0.10,0.36,31.90,3.50,416.58,119.01
2020,Marzo,Extremadura,PIÑA,0.06,0.10,10.76,1.78,121.17,68.13
2020,Marzo,Extremadura,OTRAS FRUTAS FRESCAS,0.14,0.40,33.15,2.82,467.04,165.80
2020,Marzo,Extremadura,POMELO,0.02,0.04,5.01,2.53,47.78,18.91
2020,Marzo,Extremadura,CHIRIMOYA,0.00,0.00,0.00,,0.00,0.00
2020,Marzo,Extremadura,MANGO,0.08,0.21,18.10,2.52,240.70,95.33
2020,Marzo,Extremadura,FRUTAS IV GAMA,0.56,0.89,20.48,1.60,1035.72,645.96
2020,Marzo,Castilla Leon,TOTAL PATATAS,2.24,2.03,73.93,0.91,4868.54,5371.01
2020,Marzo,Castilla Leon,PATATAS FRESCAS,1.66,1.39,64.04,0.84,3320.66,3962.98
2020,Marzo,Castilla Leon,PATATAS CONGELADAS,0.04,0.04,3.67,1.13,100.58,89.25
2020,Marzo,Castilla Leon,PATATAS PROCESADAS,0.11,0.60,41.76,5.49,1447.30,263.76
2020,Marzo,Castilla Leon,PATATAS FRITAS,0.09,0.58,40.47,6.26,1386.16,221.56
2020,Marzo,Castilla Leon,T.HORTALIZAS FRESCAS,4.49,8.40,95.25,1.87,20107.90,10759.11
2020,Marzo,Castilla Leon,TOMATES,0.81,1.40,74.50,1.72,3360.26,1949.92
2020,Marzo,Castilla Leon,CEBOLLAS,0.60,0.74,66.63,1.25,1776.84,1425.70
2020,Marzo,Castilla Leon,AJOS,0.07,0.30,39.53,4.27,712.93,166.86
2020,Marzo,Castilla Leon,COLES,0.20,0.21,25.46,1.06,507.43,477.63
