field1,Año,Mes,CCAA,Producto,GASTO X CAPITA,PENETRACION (%),PRECIO MEDIO kg ó litros,score
32488,2020,12,Madrid,PATATAS FRESCAS,1.43,73.01,0.85,0.56381
32489,2020,12,Madrid,PATATAS CONGELADAS,0.12,12.21,1.45,0.51045
32493,2020,12,Madrid,TOMATES,1.6,80.47,1.73,0.5624
32494,2020,12,Madrid,CEBOLLAS,0.73,70.27,1.22,0.54095
32495,2020,12,Madrid,AJOS,0.28,38.1,4.55,0.56276
32496,2020,12,Madrid,COLES,0.19,22.55,1.17,0.5174
32497,2020,12,Madrid,PEPINOS,0.14,23.77,1.47,0.51098
32498,2020,12,Madrid,JUDIAS VERDES,0.36,27.12,2.88,0.52411
32499,2020,12,Madrid,PIMIENTOS,0.78,68.16,1.81,0.53125
32500,2020,12,Madrid,CHAMPIÑONES+O.SETAS,0.57,45.64,4.4,0.57244
32501,2020,12,Madrid,LECHUGA/ESC./ENDIVIA,0.77,59.2,3.08,0.55117
32502,2020,12,Madrid,ESPARRAGOS,0.14,9.25,3.46,0.54831
32504,2020,12,Madrid,BERENJENAS,0.19,30.0,1.7,0.50738
32505,2020,12,Madrid,ZANAHORIAS,0.28,60.72,0.91,0.54991
32506,2020,12,Madrid,CALABACINES,0.49,58.91,1.41,0.52281
32508,2020,12,Madrid,BROCOLI,0.18,23.63,1.78,0.50759
32509,2020,12,Madrid,ALCACHOFAS,0.24,15.61,3.02,0.52521
32510,2020,12,Madrid,APIO,0.05,11.03,1.82,0.51141
32511,2020,12,Madrid,COLIFLOR,0.08,9.74,1.85,0.51183
32513,2020,12,Madrid,PUERRO,0.3,39.12,2.6,0.52466
32515,2020,12,Madrid,NARANJAS,1.55,57.51,0.96,0.55266
32516,2020,12,Madrid,MANDARINAS,1.55,67.58,1.45,0.53613
32517,2020,12,Madrid,LIMONES,0.39,47.97,1.66,0.52042
32518,2020,12,Madrid,PLATANOS,1.76,79.11,1.58,0.55902
32519,2020,12,Madrid,MANZANAS,1.29,65.09,1.64,0.52849
32520,2020,12,Madrid,PERAS,0.71,48.23,1.7,0.52335
32521,2020,12,Madrid,MELOCOTONES,0.01,0.82,2.19,0.52959
32522,2020,12,Madrid,NECTARINAS,0.03,2.76,1.35,0.5239
32523,2020,12,Madrid,ALBARICOQUES,0.01,1.44,2.1,0.52728
32524,2020,12,Madrid,FRESAS/FRESON,0.29,15.6,4.46,0.5651
32525,2020,12,Madrid,MELON,0.4,18.98,1.58,0.51407
32526,2020,12,Madrid,SANDIA,0.03,1.96,1.33,0.52761
32527,2020,12,Madrid,CIRUELAS,0.03,3.32,1.75,0.51354
32529,2020,12,Madrid,UVAS,0.91,53.74,3.03,0.54911
32530,2020,12,Madrid,KIWI,0.87,40.35,3.24,0.54581
32531,2020,12,Madrid,AGUACATE,0.66,40.07,3.86,0.55301
32532,2020,12,Madrid,PIÑA,0.56,33.55,1.52,0.5188
32533,2020,12,Madrid,OTRAS FRUTAS FRESCAS,1.6,62.12,2.3,0.54763
32534,2020,12,Madrid,POMELO,0.03,1.47,2.35,0.52926
32535,2020,12,Madrid,CHIRIMOYA,0.0,0.17,3.78,0.57006
32536,2020,12,Madrid,MANGO,0.29,23.39,2.33,0.51729
32539,2020,12,Castilla La Mancha,PATATAS FRESCAS,1.12,64.8,0.79,0.54854
32540,2020,12,Castilla La Mancha,PATATAS CONGELADAS,0.15,16.58,1.4,0.50791
32544,2020,12,Castilla La Mancha,TOMATES,1.52,72.72,1.66,0.54456
32545,2020,12,Castilla La Mancha,CEBOLLAS,0.52,63.79,1.17,0.53191
32546,2020,12,Castilla La Mancha,AJOS,0.28,33.38,4.17,0.54241
32547,2020,12,Castilla La Mancha,COLES,0.15,18.88,1.11,0.51504
32548,2020,12,Castilla La Mancha,PEPINOS,0.22,26.06,1.59,0.50412
32549,2020,12,Castilla La Mancha,JUDIAS VERDES,0.24,23.02,2.99,0.52042
32550,2020,12,Castilla La Mancha,PIMIENTOS,0.64,66.2,1.78,0.53136
32551,2020,12,Castilla La Mancha,CHAMPIÑONES+O.SETAS,0.67,42.9,4.42,0.56687
32552,2020,12,Castilla La Mancha,LECHUGA/ESC./ENDIVIA,0.56,64.38,2.58,0.54626
32553,2020,12,Castilla La Mancha,ESPARRAGOS,0.11,13.78,4.58,0.57148
32555,2020,12,Castilla La Mancha,BERENJENAS,0.12,27.49,1.56,0.51088
32556,2020,12,Castilla La Mancha,ZANAHORIAS,0.21,50.01,0.94,0.53269
32557,2020,12,Castilla La Mancha,CALABACINES,0.28,42.32,1.44,0.51665
32559,2020,12,Castilla La Mancha,BROCOLI,0.15,21.82,1.76,0.50098
32560,2020,12,Castilla La Mancha,ALCACHOFAS,0.15,9.98,2.7,0.51783
32561,2020,12,Castilla La Mancha,APIO,0.03,5.92,1.79,0.51279
32562,2020,12,Castilla La Mancha,COLIFLOR,0.08,13.11,1.67,0.5078
32564,2020,12,Castilla La Mancha,PUERRO,0.18,34.18,2.46,0.51407
32566,2020,12,Castilla La Mancha,NARANJAS,1.42,55.79,0.96,0.54298
32567,2020,12,Castilla La Mancha,MANDARINAS,1.71,72.4,1.27,0.55037
32568,2020,12,Castilla La Mancha,LIMONES,0.33,51.28,1.58,0.51643
32569,2020,12,Castilla La Mancha,PLATANOS,1.61,83.03,1.44,0.56746
32570,2020,12,Castilla La Mancha,MANZANAS,1.01,61.42,1.53,0.52477
32571,2020,12,Castilla La Mancha,PERAS,0.69,41.5,1.65,0.51977
32572,2020,12,Castilla La Mancha,MELOCOTONES,0.0,0.43,1.99,0.52641
32573,2020,12,Castilla La Mancha,NECTARINAS,0.05,3.98,1.33,0.52292
32574,2020,12,Castilla La Mancha,ALBARICOQUES,0.02,1.56,2.04,0.52172
32575,2020,12,Castilla La Mancha,FRESAS/FRESON,0.26,16.1,3.7,0.53747
32576,2020,12,Castilla La Mancha,MELON,0.46,23.56,1.86,0.51751
32577,2020,12,Castilla La Mancha,SANDIA,0.0,0.0,0.0,0.5747
32578,2020,12,Castilla La Mancha,CIRUELAS,0.02,1.88,1.86,0.51826
32579,2020,12,Castilla La Mancha,CEREZAS,0.0,0.36,5.01,0.59737
32580,2020,12,Castilla La Mancha,UVAS,0.83,52.57,2.89,0.54208
32581,2020,12,Castilla La Mancha,KIWI,0.76,36.96,3.33,0.54027
32582,2020,12,Castilla La Mancha,AGUACATE,0.49,40.08,3.72,0.53971
32583,2020,12,Castilla La Mancha,PIÑA,0.47,35.15,1.49,0.51934
32584,2020,12,Castilla La Mancha,OTRAS FRUTAS FRESCAS,1.33,58.93,1.89,0.53147
32585,2020,12,Castilla La Mancha,POMELO,0.01,1.08,1.91,0.51988
32586,2020,12,Castilla La Mancha,CHIRIMOYA,0.0,0.0,0.0,0.5747
32587,2020,12,Castilla La Mancha,MANGO,0.16,16.2,2.54,0.51013
32590,2020,12,Extremadura,PATATAS FRESCAS,1.97,63.78,0.82,0.56463
32591,2020,12,Extremadura,PATATAS CONGELADAS,0.16,13.44,1.24,0.5129
32595,2020,12,Extremadura,TOMATES,1.23,77.97,1.59,0.55266
32596,2020,12,Extremadura,CEBOLLAS,1.1,67.46,1.05,0.54129
32597,2020,12,Extremadura,AJOS,0.3,35.39,4.33,0.55774
32598,2020,12,Extremadura,COLES,0.11,13.24,1.07,0.51923
32599,2020,12,Extremadura,PEPINOS,0.07,19.66,1.4,0.51247
32600,2020,12,Extremadura,JUDIAS VERDES,0.13,14.92,3.15,0.52586
32601,2020,12,Extremadura,PIMIENTOS,0.59,60.42,1.92,0.52794
32602,2020,12,Extremadura,CHAMPIÑONES+O.SETAS,0.45,34.01,4.26,0.55949
32603,2020,12,Extremadura,LECHUGA/ESC./ENDIVIA,0.68,63.65,2.45,0.54501
32604,2020,12,Extremadura,ESPARRAGOS,0.08,5.67,3.1,0.53235
32606,2020,12,Extremadura,BERENJENAS,0.16,36.52,1.71,0.51365
32607,2020,12,Extremadura,ZANAHORIAS,0.17,44.78,0.9,0.53413
32608,2020,12,Extremadura,CALABACINES,0.36,40.2,1.49,0.50981
32610,2020,12,Extremadura,BROCOLI,0.15,14.92,1.37,0.51045
32611,2020,12,Extremadura,ALCACHOFAS,0.3,13.7,3.06,0.52937
32612,2020,12,Extremadura,APIO,0.03,5.11,1.74,0.51194
32613,2020,12,Extremadura,COLIFLOR,0.02,3.68,1.94,0.51794
32615,2020,12,Extremadura,PUERRO,0.26,26.06,2.94,0.524
32617,2020,12,Extremadura,NARANJAS,1.12,47.03,0.91,0.54129
32618,2020,12,Extremadura,MANDARINAS,1.03,53.7,1.26,0.52064
32619,2020,12,Extremadura,LIMONES,0.2,27.85,1.56,0.50727
32620,2020,12,Extremadura,PLATANOS,1.28,76.53,1.42,0.549
32621,2020,12,Extremadura,MANZANAS,0.88,57.63,1.41,0.52096
32622,2020,12,Extremadura,PERAS,0.48,39.48,1.58,0.51268
32623,2020,12,Extremadura,MELOCOTONES,0.01,0.62,2.5,0.5358
32624,2020,12,Extremadura,NECTARINAS,0.0,0.58,1.47,0.52827
32625,2020,12,Extremadura,ALBARICOQUES,0.05,2.68,2.85,0.52685
32626,2020,12,Extremadura,FRESAS/FRESON,0.13,7.02,4.3,0.57125
32627,2020,12,Extremadura,MELON,0.2,9.7,1.53,0.51386
32628,2020,12,Extremadura,SANDIA,0.0,0.0,0.0,0.57006
32629,2020,12,Extremadura,CIRUELAS,0.04,6.81,1.96,0.51471
32630,2020,12,Extremadura,CEREZAS,0.0,0.0,0.0,0.57006
32631,2020,12,Extremadura,UVAS,0.4,40.39,2.92,0.52805
32632,2020,12,Extremadura,KIWI,0.53,33.66,2.8,0.52542
32633,2020,12,Extremadura,AGUACATE,0.47,33.82,4.15,0.55566
32634,2020,12,Extremadura,PIÑA,0.28,25.21,1.15,0.51815
32635,2020,12,Extremadura,OTRAS FRUTAS FRESCAS,0.76,42.27,1.85,0.52053
32636,2020,12,Extremadura,POMELO,0.0,0.47,1.75,0.52685
32637,2020,12,Extremadura,CHIRIMOYA,0.0,0.0,0.0,0.57006
32638,2020,12,Extremadura,MANGO,0.15,12.81,2.44,0.51579
32641,2020,12,Castilla Leon,PATATAS FRESCAS,1.13,46.47,0.8,0.56007
32642,2020,12,Castilla Leon,PATATAS CONGELADAS,0.05,4.6,1.13,0.52521
32646,2020,12,Castilla Leon,TOMATES,1.15,64.95,1.68,0.53658
32647,2020,12,Castilla Leon,CEBOLLAS,0.63,58.23,1.22,0.5348
32648,2020,12,Castilla Leon,AJOS,0.28,32.18,4.52,0.55937
32649,2020,12,Castilla Leon,COLES,0.28,22.34,1.15,0.51912
32650,2020,12,Castilla Leon,PEPINOS,0.13,19.16,1.58,0.50749
32651,2020,12,Castilla Leon,JUDIAS VERDES,0.2,18.2,2.99,0.52433
32652,2020,12,Castilla Leon,PIMIENTOS,0.77,62.39,1.8,0.53457
32653,2020,12,Castilla Leon,CHAMPIÑONES+O.SETAS,0.42,33.55,4.16,0.55462
32654,2020,12,Castilla Leon,LECHUGA/ESC./ENDIVIA,0.93,70.83,2.47,0.55589
32655,2020,12,Castilla Leon,ESPARRAGOS,0.08,5.6,4.25,0.56817
32657,2020,12,Castilla Leon,BERENJENAS,0.12,15.78,1.69,0.50833
32658,2020,12,Castilla Leon,ZANAHORIAS,0.3,55.07,0.84,0.55312
32659,2020,12,Castilla Leon,CALABACINES,0.36,41.51,1.37,0.52422
32661,2020,12,Castilla Leon,BROCOLI,0.2,22.45,1.91,0.50791
32662,2020,12,Castilla Leon,ALCACHOFAS,0.14,13.01,2.94,0.52499
32663,2020,12,Castilla Leon,APIO,0.04,8.51,1.97,0.51173
32664,2020,12,Castilla Leon,COLIFLOR,0.11,9.71,1.31,0.52107
32666,2020,12,Castilla Leon,PUERRO,0.24,30.05,3.02,0.52871
32668,2020,12,Castilla Leon,NARANJAS,2.02,62.62,0.89,0.56569
32669,2020,12,Castilla Leon,MANDARINAS,1.45,73.07,1.3,0.549
32670,2020,12,Castilla Leon,LIMONES,0.47,43.84,1.7,0.52685
32671,2020,12,Castilla Leon,PLATANOS,1.69,75.82,1.46,0.55312
32672,2020,12,Castilla Leon,MANZANAS,1.49,67.19,1.45,0.54332
32673,2020,12,Castilla Leon,PERAS,0.87,53.34,1.54,0.52728
32674,2020,12,Castilla Leon,MELOCOTONES,0.05,3.69,1.52,0.51665
32675,2020,12,Castilla Leon,NECTARINAS,0.02,2.7,1.3,0.52488
32676,2020,12,Castilla Leon,ALBARICOQUES,0.0,0.16,1.47,0.53435
32677,2020,12,Castilla Leon,FRESAS/FRESON,0.14,8.44,4.28,0.56428
32678,2020,12,Castilla Leon,MELON,0.37,12.91,1.51,0.52194
32679,2020,12,Castilla Leon,SANDIA,0.01,0.77,1.3,0.53147
32680,2020,12,Castilla Leon,CIRUELAS,0.02,1.39,2.01,0.52542
32682,2020,12,Castilla Leon,UVAS,0.69,47.73,2.8,0.54219
32683,2020,12,Castilla Leon,KIWI,1.06,38.45,3.12,0.5514
32684,2020,12,Castilla Leon,AGUACATE,0.56,33.7,3.8,0.54934
32685,2020,12,Castilla Leon,PIÑA,0.58,39.05,1.25,0.53346
32686,2020,12,Castilla Leon,OTRAS FRUTAS FRESCAS,1.59,59.33,2.09,0.54422
32687,2020,12,Castilla Leon,POMELO,0.06,2.25,3.0,0.53613
32688,2020,12,Castilla Leon,CHIRIMOYA,0.01,0.53,4.89,0.59999
32689,2020,12,Castilla Leon,MANGO,0.22,17.6,2.23,0.516
32692,2020,12,Galicia,PATATAS FRESCAS,2.0,49.91,0.83,0.5783
32693,2020,12,Galicia,PATATAS CONGELADAS,0.16,12.41,1.18,0.51999
32697,2020,12,Galicia,TOMATES,1.09,64.71,1.83,0.53468
32698,2020,12,Galicia,CEBOLLAS,0.79,58.55,1.2,0.53513
32699,2020,12,Galicia,AJOS,0.31,39.06,4.8,0.5783
32700,2020,12,Galicia,COLES,0.5,42.07,1.0,0.54309
32701,2020,12,Galicia,PEPINOS,0.07,10.26,1.64,0.51514
32702,2020,12,Galicia,JUDIAS VERDES,0.23,18.23,3.04,0.52685
32703,2020,12,Galicia,PIMIENTOS,0.62,54.44,1.97,0.53092
32705,2020,12,Galicia,LECHUGA/ESC./ENDIVIA,0.78,57.15,2.28,0.5414
32708,2020,12,Galicia,BERENJENAS,0.05,12.2,1.78,0.51258
32709,2020,12,Galicia,ZANAHORIAS,0.26,57.47,0.9,0.55659
32710,2020,12,Galicia,CALABACINES,0.22,27.77,1.46,0.51869
32712,2020,12,Galicia,BROCOLI,0.3,23.72,1.76,0.51589
32713,2020,12,Galicia,ALCACHOFAS,0.21,7.34,2.91,0.53014
32714,2020,12,Galicia,APIO,0.04,4.01,1.96,0.51151
32715,2020,12,Galicia,COLIFLOR,0.11,11.87,1.21,0.51902
32717,2020,12,Galicia,PUERRO,0.29,26.18,3.41,0.53781
32719,2020,12,Galicia,NARANJAS,1.86,57.14,0.98,0.56581
32720,2020,12,Galicia,MANDARINAS,1.62,57.64,1.63,0.54275
32721,2020,12,Galicia,LIMONES,0.54,49.09,1.66,0.52937
32722,2020,12,Galicia,PLATANOS,1.96,78.5,1.57,0.56757
32723,2020,12,Galicia,MANZANAS,1.64,65.34,1.64,0.5432
32724,2020,12,Galicia,PERAS,0.97,46.3,1.86,0.52959
32725,2020,12,Galicia,MELOCOTONES,0.02,1.09,4.72,0.5907
32726,2020,12,Galicia,NECTARINAS,0.03,2.41,1.9,0.51772
32727,2020,12,Galicia,ALBARICOQUES,0.0,0.0,0.0,0.57722
32729,2020,12,Galicia,MELON,0.17,10.1,1.75,0.51183
32730,2020,12,Galicia,SANDIA,0.02,1.87,2.61,0.53081
32731,2020,12,Galicia,CIRUELAS,0.01,2.48,1.86,0.52183
32733,2020,12,Galicia,UVAS,1.23,54.05,3.02,0.55439
32734,2020,12,Galicia,KIWI,1.59,37.4,2.87,0.56746
32735,2020,12,Galicia,AGUACATE,0.45,24.31,4.25,0.56475
32736,2020,12,Galicia,PIÑA,0.74,37.63,1.7,0.52893
32737,2020,12,Galicia,OTRAS FRUTAS FRESCAS,1.16,43.29,2.42,0.54524
32738,2020,12,Galicia,POMELO,0.03,2.02,2.04,0.52075
32739,2020,12,Galicia,CHIRIMOYA,0.0,0.0,0.0,0.57806
32740,2020,12,Galicia,MANGO,0.12,10.54,2.37,0.51654
32743,2020,12,Asturias,PATATAS FRESCAS,1.92,68.17,0.81,0.56994
32744,2020,12,Asturias,PATATAS CONGELADAS,0.08,9.09,1.31,0.52216
32748,2020,12,Asturias,TOMATES,1.2,65.34,1.89,0.53446
32749,2020,12,Asturias,CEBOLLAS,0.97,75.09,1.29,0.55037
32750,2020,12,Asturias,AJOS,0.48,55.66,5.25,0.60727
32751,2020,12,Asturias,COLES,0.14,18.98,1.21,0.51977
32752,2020,12,Asturias,PEPINOS,0.06,15.21,1.58,0.516
32753,2020,12,Asturias,JUDIAS VERDES,0.21,16.01,3.29,0.52893
32754,2020,12,Asturias,PIMIENTOS,0.77,65.29,2.0,0.53613
32755,2020,12,Asturias,CHAMPIÑONES+O.SETAS,0.49,37.12,4.71,0.57244
32756,2020,12,Asturias,LECHUGA/ESC./ENDIVIA,0.68,50.21,2.74,0.5423
32757,2020,12,Asturias,ESPARRAGOS,0.13,9.96,2.15,0.51686
32759,2020,12,Asturias,BERENJENAS,0.1,17.43,1.93,0.51568
32760,2020,12,Asturias,ZANAHORIAS,0.28,59.97,0.95,0.54923
32761,2020,12,Asturias,CALABACINES,0.28,26.5,1.49,0.51119
32763,2020,12,Asturias,BROCOLI,0.17,18.77,2.01,0.51258
32764,2020,12,Asturias,ALCACHOFAS,0.08,8.54,2.99,0.53092
32765,2020,12,Asturias,APIO,0.03,8.65,2.1,0.52064
32766,2020,12,Asturias,COLIFLOR,0.04,4.18,1.45,0.52031
32768,2020,12,Asturias,PUERRO,0.34,38.47,3.47,0.53971
32770,2020,12,Asturias,NARANJAS,2.03,66.87,1.0,0.56135
32771,2020,12,Asturias,MANDARINAS,1.9,70.39,1.59,0.5506
32772,2020,12,Asturias,LIMONES,0.31,39.95,1.64,0.51869
32773,2020,12,Asturias,PLATANOS,2.21,80.47,1.67,0.57782
32774,2020,12,Asturias,MANZANAS,1.5,66.92,1.63,0.54117
32775,2020,12,Asturias,PERAS,1.1,56.12,1.8,0.52827
32776,2020,12,Asturias,MELOCOTONES,0.01,1.2,1.25,0.53513
32777,2020,12,Asturias,NECTARINAS,0.0,1.22,0.5,0.56381
32778,2020,12,Asturias,ALBARICOQUES,0.01,1.32,1.34,0.53335
32780,2020,12,Asturias,MELON,0.03,2.17,1.53,0.52455
32781,2020,12,Asturias,SANDIA,0.01,0.69,2.58,0.53691
32784,2020,12,Asturias,UVAS,1.21,61.44,2.85,0.55485
32785,2020,12,Asturias,KIWI,1.26,46.9,2.79,0.55404
32786,2020,12,Asturias,AGUACATE,0.7,33.22,4.51,0.56876
32787,2020,12,Asturias,PIÑA,0.55,29.17,1.49,0.52575
32788,2020,12,Asturias,OTRAS FRUTAS FRESCAS,1.74,54.9,2.58,0.55705
32789,2020,12,Asturias,POMELO,0.11,4.34,1.8,0.52129
32790,2020,12,Asturias,CHIRIMOYA,0.0,0.0,0.0,0.58035
32791,2020,12,Asturias,MANGO,0.25,11.05,3.74,0.54524
32794,2020,12,Cantabria,PATATAS FRESCAS,1.66,62.2,0.88,0.56346
32795,2020,12,Cantabria,PATATAS CONGELADAS,0.15,10.23,1.17,0.52553
32799,2020,12,Cantabria,TOMATES,1.22,61.45,1.87,0.5414
32800,2020,12,Cantabria,CEBOLLAS,0.92,69.23,1.38,0.54343
32801,2020,12,Cantabria,AJOS,0.3,32.95,4.7,0.56475
32802,2020,12,Cantabria,COLES,0.07,9.25,1.32,0.52466
32803,2020,12,Cantabria,PEPINOS,0.15,25.17,1.55,0.51407
32804,2020,12,Cantabria,JUDIAS VERDES,0.39,33.71,3.11,0.53513
32805,2020,12,Cantabria,PIMIENTOS,0.57,51.23,1.96,0.53602
32806,2020,12,Cantabria,CHAMPIÑONES+O.SETAS,0.44,30.62,3.68,0.54581
32807,2020,12,Cantabria,LECHUGA/ESC./ENDIVIA,0.53,46.84,3.03,0.54877
32808,2020,12,Cantabria,ESPARRAGOS,0.06,5.08,3.06,0.53636
32810,2020,12,Cantabria,BERENJENAS,0.15,24.81,1.72,0.51429
32811,2020,12,Cantabria,ZANAHORIAS,0.25,55.96,0.85,0.55612
32812,2020,12,Cantabria,CALABACINES,0.3,39.55,1.32,0.53224
32814,2020,12,Cantabria,BROCOLI,0.18,18.22,2.39,0.52411
32815,2020,12,Cantabria,ALCACHOFAS,0.18,18.17,2.49,0.52335
32816,2020,12,Cantabria,APIO,0.04,6.99,2.7,0.52728
32817,2020,12,Cantabria,COLIFLOR,0.05,4.34,1.97,0.51579
32819,2020,12,Cantabria,PUERRO,0.44,37.86,4.86,0.58107
32821,2020,12,Cantabria,NARANJAS,1.97,67.14,0.99,0.57244
32822,2020,12,Cantabria,MANDARINAS,1.57,66.34,1.39,0.55462
32823,2020,12,Cantabria,LIMONES,0.3,36.11,1.58,0.52739
32824,2020,12,Cantabria,PLATANOS,1.79,81.17,1.72,0.58047
32825,2020,12,Cantabria,MANZANAS,1.87,63.7,1.73,0.56089
32826,2020,12,Cantabria,PERAS,0.55,36.21,1.64,0.53346
32827,2020,12,Cantabria,MELOCOTONES,0.0,0.0,0.0,0.57482
32828,2020,12,Cantabria,NECTARINAS,0.0,0.0,0.0,0.57482
32829,2020,12,Cantabria,ALBARICOQUES,0.0,1.33,1.95,0.53036
32831,2020,12,Cantabria,MELON,0.13,7.95,1.52,0.51923
32832,2020,12,Cantabria,SANDIA,0.0,0.0,0.0,0.57482
32833,2020,12,Cantabria,CIRUELAS,0.03,3.59,1.85,0.51729
32835,2020,12,Cantabria,UVAS,0.8,56.41,2.65,0.54604
32836,2020,12,Cantabria,KIWI,1.14,36.7,3.77,0.56722
32837,2020,12,Cantabria,AGUACATE,0.45,22.37,3.57,0.55163
32838,2020,12,Cantabria,PIÑA,0.24,20.05,1.01,0.5307
32839,2020,12,Cantabria,OTRAS FRUTAS FRESCAS,0.88,49.49,2.32,0.53747
32840,2020,12,Cantabria,POMELO,0.03,2.86,1.87,0.51923
32841,2020,12,Cantabria,CHIRIMOYA,0.0,0.0,0.0,0.57482
32842,2020,12,Cantabria,MANGO,0.18,16.03,2.8,0.52696
32845,2020,12,Pais Vasco,PATATAS FRESCAS,1.86,67.5,0.9,0.56769
32846,2020,12,Pais Vasco,PATATAS CONGELADAS,0.08,9.1,1.67,0.51514
32850,2020,12,Pais Vasco,TOMATES,2.26,75.83,2.12,0.57722
32851,2020,12,Pais Vasco,CEBOLLAS,1.08,74.51,1.4,0.5482
32852,2020,12,Pais Vasco,AJOS,0.39,43.83,5.23,0.59911
32853,2020,12,Pais Vasco,COLES,0.21,19.52,1.38,0.51783
32854,2020,12,Pais Vasco,PEPINOS,0.13,19.32,1.58,0.51429
32855,2020,12,Pais Vasco,JUDIAS VERDES,0.71,31.76,3.32,0.54706
32856,2020,12,Pais Vasco,PIMIENTOS,0.86,66.71,1.88,0.54162
32857,2020,12,Pais Vasco,CHAMPIÑONES+O.SETAS,0.86,50.81,4.29,0.57818
32858,2020,12,Pais Vasco,LECHUGA/ESC./ENDIVIA,1.12,64.13,2.64,0.55635
32859,2020,12,Pais Vasco,ESPARRAGOS,0.06,5.06,4.14,0.56923
32861,2020,12,Pais Vasco,BERENJENAS,0.11,16.45,1.78,0.5129
32862,2020,12,Pais Vasco,ZANAHORIAS,0.37,66.86,0.87,0.56054
32863,2020,12,Pais Vasco,CALABACINES,0.66,50.81,1.43,0.53158
32865,2020,12,Pais Vasco,BROCOLI,0.22,26.98,1.59,0.516
32866,2020,12,Pais Vasco,ALCACHOFAS,0.22,14.93,2.76,0.52948
32867,2020,12,Pais Vasco,APIO,0.06,7.11,1.66,0.51697
32868,2020,12,Pais Vasco,COLIFLOR,0.08,7.17,1.77,0.51482
32870,2020,12,Pais Vasco,PUERRO,0.54,42.42,4.11,0.56217
32872,2020,12,Pais Vasco,NARANJAS,2.84,59.09,1.16,0.58886
32873,2020,12,Pais Vasco,MANDARINAS,2.19,76.39,1.53,0.56876
32874,2020,12,Pais Vasco,LIMONES,0.61,47.27,1.84,0.53302
32875,2020,12,Pais Vasco,PLATANOS,2.3,77.55,1.71,0.57327
32876,2020,12,Pais Vasco,MANZANAS,1.96,67.0,1.61,0.55186
32877,2020,12,Pais Vasco,PERAS,1.16,50.17,1.64,0.53647
32878,2020,12,Pais Vasco,MELOCOTONES,0.0,0.0,0.0,0.58471
32879,2020,12,Pais Vasco,NECTARINAS,0.03,1.63,2.02,0.52827
32880,2020,12,Pais Vasco,ALBARICOQUES,0.02,2.23,3.48,0.55786
32882,2020,12,Pais Vasco,MELON,0.37,13.23,1.79,0.52281
32883,2020,12,Pais Vasco,SANDIA,0.0,0.0,0.0,0.58483
32884,2020,12,Pais Vasco,CIRUELAS,0.0,0.55,1.98,0.53291
32886,2020,12,Pais Vasco,UVAS,1.22,53.61,3.26,0.56545
32887,2020,12,Pais Vasco,KIWI,1.59,42.03,3.1,0.56817
32888,2020,12,Pais Vasco,AGUACATE,0.59,32.36,4.14,0.56147
32889,2020,12,Pais Vasco,PIÑA,0.49,29.71,1.29,0.53246
32890,2020,12,Pais Vasco,OTRAS FRUTAS FRESCAS,1.83,61.37,2.21,0.55949
32891,2020,12,Pais Vasco,POMELO,0.16,9.77,1.89,0.51589
32892,2020,12,Pais Vasco,CHIRIMOYA,0.0,0.0,0.0,0.58495
32893,2020,12,Pais Vasco,MANGO,0.24,14.9,2.51,0.52488
32896,2020,12,La Rioja,PATATAS FRESCAS,1.11,64.15,0.89,0.55083
32897,2020,12,La Rioja,PATATAS CONGELADAS,0.06,13.48,1.27,0.52521
32901,2020,12,La Rioja,TOMATES,0.77,50.9,2.06,0.53346
32902,2020,12,La Rioja,CEBOLLAS,0.78,58.44,1.81,0.53235
32904,2020,12,La Rioja,COLES,0.21,10.63,0.85,0.53882
32905,2020,12,La Rioja,PEPINOS,0.08,24.81,1.13,0.53036
32906,2020,12,La Rioja,JUDIAS VERDES,0.16,12.06,3.14,0.53994
32907,2020,12,La Rioja,PIMIENTOS,0.47,68.18,1.86,0.55416
32908,2020,12,La Rioja,CHAMPIÑONES+O.SETAS,0.89,48.78,4.84,0.597
32909,2020,12,La Rioja,LECHUGA/ESC./ENDIVIA,1.28,61.01,3.02,0.5624
32912,2020,12,La Rioja,BERENJENAS,0.16,25.41,1.39,0.52161
32913,2020,12,La Rioja,ZANAHORIAS,0.25,56.98,0.92,0.54763
32914,2020,12,La Rioja,CALABACINES,0.42,52.18,1.44,0.53114
32916,2020,12,La Rioja,BROCOLI,0.23,23.39,0.9,0.53624
32917,2020,12,La Rioja,ALCACHOFAS,0.22,12.89,3.29,0.54388
32918,2020,12,La Rioja,APIO,0.1,19.41,1.22,0.52772
32919,2020,12,La Rioja,COLIFLOR,0.06,3.28,1.55,0.52172
32921,2020,12,La Rioja,PUERRO,0.75,43.28,5.06,0.59601
32923,2020,12,La Rioja,NARANJAS,1.45,57.0,0.9,0.55117
32924,2020,12,La Rioja,MANDARINAS,1.58,61.06,1.33,0.54797
32925,2020,12,La Rioja,LIMONES,0.44,61.84,2.19,0.55003
32926,2020,12,La Rioja,PLATANOS,1.96,89.28,1.69,0.59737
32927,2020,12,La Rioja,MANZANAS,1.74,72.51,1.62,0.55902
32928,2020,12,La Rioja,PERAS,0.48,50.5,1.43,0.53269
32929,2020,12,La Rioja,MELOCOTONES,0.0,0.0,0.0,0.57638
32930,2020,12,La Rioja,NECTARINAS,0.0,0.0,0.0,0.57638
